Job Title,Job Description
Backend Developer,"We are looking for a backend developer for Auriss Technologies Due to the pandemic you can work from home now But later when the situation gets back to normal you will have to work in Coimbatore
 Should have a minimum working experience of 3 years in NodeJS
 Preferable joining date by mid or end of November 2020
Expected Start Date 16112020
Job Type Fulltime
Experience
total work 3 years Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
Java Developer,"Staff Engineer Java Full Stack
6 to 9 years of experience
ABOUT NAGARRO
Nagarro helps clients transform adapt and build new ways into the future through an entrepreneurial agile and caring mindset We excel at digital product engineering and deliver on our promise of thinking breakthroughs Today we are 8400 experts across 25 countries forming a Nation of Nagarrians ready to help our customers succeed
At Nagarro you can look forward to a work culture that is dynamic and nonhierarchical You will be given opportunities to add value to challenging and complex assignments while collaborating with world class technologists The versatile environment here helps foster fresh perspectives and enables you to deliver high quality code There will be ample opportunities provided for skill upgradation to accelerate your professional and personal development
WHAT MAKES YOU A GOOD FIT FOR THIS ROLE
Relevant experience in Java 8 or higher Spring FrameworkCoreBootMVC HibernateJPA HTML CSS Angular4 React JSEmberjsVuejs JavaScript and Microservices Architecture
Experience in SOA based architecture Web Services ApacheCXFJAXWSJAXRSSOAPREST
Experience in CICD DevOps JenkinsDockerAnsible Cloud AWS Unit Testing Performance Tuning
Hands on experience of RDBMS like SQL Server Oracle MySQL PostgreSQL
A good understanding of UML and design patterns
Knowledge of highquality professional software engineering practices for agile software development cycle including coding standards code reviews source control management build processes testing and deployment
Fundamental knowledge of design patterns
Experience in communicating effectively with users other technical teams and management to collect requirements describe software product features and technical designs
Passionate about building great solutions
Mentoring the team members to meet the clients needs and holding them accountable for high standards of delivery
Being able to understand and relate technology integration scenarios and be able to apply these learnings in complex troubleshooting scenarios
WHAT ARE YOUR RESPONSIBILITIES
Writing and reviewing great quality code
Understanding functional requirements thoroughly and analyzing the clients needs in the context of the project
Envisioning the overall solution for defined functional and nonfunctional requirements and being able to define technologies patterns and frameworks to realize it
Determining and implementing design methodologies and tool sets
Enabling application development by coordinating requirements schedules and activities
Being able to leadsupport UAT and production roll outs
Creating understanding and validating WBS and estimated effort for given moduletask and being able to justify it
Addressing issues promptly responding positively to setbacks and challenges with a mindset of continuous improvement
Giving constructive feedback to the team members and setting clear expectations
Helping the team in troubleshooting and resolving of complex bugs
Coming up with solutions to any issue that is raised during codedesign review and being able to justify the decision taken
Carrying out POCs to make sure that suggested designtechnologies meet the requirements"
DevOps Engineer,"About Us
SailPoint is the Worldwide Leader for EnterpriseClass IAM
We minimize risk and maximize business growth by managing access to data and resources across your enterprise We do it effectively and securely for every person who interacts with your organizationany user on any device anywhere in the world
We were first to recognize that companies could benefit from an approach to identity that addresses both IT and business priorities We developed a unique riskbased model and leveraged that approach for everything from compliance to user provisioning Then we followed that with the industrys first solution for truly extending enterprise identity management to applications in the cloud
Today we offer comprehensive products that can handle enterprise IAM onpremises or as a cloudbased service This gives you the freedom to choose the best solution for your current needs while at the same time establishing a clear path for future growth
The ideal candidate on the DevOps team will be a selfstarter who enjoys a fastpaced job thrives on problem solving and is committed to delivering seamless product availability to large enterprises around the world
Responsibilities
Build and maintain a resilient secure and efficient SaaS application platform to meet established SLAs
Automate build test and deployment for distributed faulttolerant infrastructure
Monitoring and incident response for distributed applications
Collaborate with developers to bring new features and services into production
Utilize a combination of opensource and custom software to solve product challenges
Design and implement IP Networking in VPC environment
Drive improvement to operational practices and procedures
Proactively meet standards for information security and compliance such as ISO SOX SSAE 16 etc
Background Experience
Experience in 24x7 production operations for a SaaS or cloud service provider
Experience with Amazon Web Services EC2 RDS IAM DynamoDB
Container orchestration and management platforms Kubernetes ECS Docker
Server and application monitoring Prometheus Grafana Elasticsearch Kibana
Deploying and managing Infrastructure as Code Terraform
System programming skills in Go Ruby etc
Diagnose and troubleshooting Java applications
Familiar with CICD practices and tools Git Jenkins
Strong understanding of nix system and networking concepts
Understanding of distributed eventbased messaging architectures Kafka etc
Strong interpersonal and teaming skills ability to implement process and influence engineers who are not direct reports
Ability to operate in an agile entrepreneurial startup environment
Education
Bachelors degree in Computer Science or other technical discipline or equivalent experience
All qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin disability or veteran status"
Database Administrator,job description part implant team responsible developing tool team use creation preoperative planning software need create database capture organizes specific information implant compatible system ideal candidate would someone ha come structured environment understands need documentation need able create python c know create implement testing validate design expertise database schema design focus designing frontend core component work crossfunctionally different development team ensure user need implemented write documentation comply process fda
Backend Developer,"Basic Info
Location
Bangalore Karnataka India
Job type
FullTime
Contract
RegularPermanent
Take the next step in your career at ABB working in a team that is dedicated to creating a future where innovative digital technologies allow greater access to cleaner energy
ABB Global Industries and Services Private Limited GISPL is a company which has 4 business areas to support ABB projects globally We have 2000 employees as a part of this company serving in the areas of Research Development Engineering center and Regional ERP support center which contributes to ABBs 4 business areas globally In 2015 the company name was registered as ABB Global Industries and Services Private Limited GISPL
ABB Motion is a pioneering technology leader driving innovation in motion industries We keep the world turning while saving energy every day Our motors and drives are an integral part of everyones lives writing the future of smart motion
This is a Backend Web Developer role reporting Division RD Manager in Business Area Motion located in Bangalore You will involve in contributing to your ideas to identifying proposing and implementing innovative technology development and solutions
Your responsibilities
Architecting designing coding and unit testing of software modules based on the requirements
Developing existing systems by analyzing and identifying areas for improvements
Maintaining systems by identifying and correcting software defects
Creating designarchitecture documents technical specifications and test cases in line with quality systems
Providing estimates for work on the effort scheduling to project manager and actively participating in preparing detailed project documentation
Reviewing and coaching team members by investigating new technologies
Consulting internal external stakeholders concerning the maintenance and performance of software systems implementing software solutions
Living ABBs core values of safety and integrity which means taking responsibility for your own actions while caring for your colleagues and the business
Your background
Bachelors or masters degree in computer science electronics electrical instrumentation engineering or equivalent
68 years of experience on advanced C NET NET Core WebAPI Unit Testing NunitXunit XML LINQ design patterns with minimum 1 year of experience in Azure and cloud development
Strong concepts of Objectoriented Programming System OOPS TypeScript HTMLCSS and Bootstrap
Experience in Azure DevOps continuous integration configuration management
Good knowledge on using entity framework entity framework core
Good knowledge of SQL server and database scripting
Good understanding of Azure DevOps
Good to have experience in Azure pipelines and deployments
More about us
Bring your very own sense of pride and purpose as you help us drive forward the Fourth Industrial Revolution creating a sustainable future for our planet and your career Join ABB and harness the power of our diverse global network as you collaborate with and learn from our worldclass teams Above all challenge yourself every day Lets write the future together
Important please include in your CV the following passage
I hereby agree for my personal data included in my job application to be processed in line with the needs of recruitment in accordance with the Law on Personal Data Protection of 29th August 1997 Law Gazette from 2002 No101 heading 926 as amended
Reference Number
IN76077323E2
Publication date
20201105"
JavaScript Developer,"Requisition ID 270442
Work Area SoftwareDesign and Development
Expected Travel 0 10
Career Status Professional
Employment Type Regular Full Time
COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new Together they changed enterprise software and reinvented how business was done Today as a market leader in enterprise application software we remain true to our roots Thats why we engineer solutions to fuel innovation foster equality and spread opportunity for our employees and customers across borders and cultures
SAP values the entrepreneurial spirit fostering creativity and building lasting relationships with our employees We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all We believe that together we can transform industries grow economics lift up societies and sustain our environment Because its the bestrun businesses that make the world run better and improve peoples lives
JOB TITLE
Developer JavaJavaScriptSpring BootNodeJS CX Retail
ROLE
Responsible for development focusing on design coding testing quality assurance of complex product features in a development team
Resolves complex issues within own area of expertise and supports others in resolving issues
Shows initiative and drives topics to resolution in a high level of quality speed reliability and efficiency
Constantly improves own work methods to gain stateoftheart agile software engineering skills and enhances skills beyond own core functional focus and works on other tasks for the benefit of the team
Has advanced overall product and technical knowledge and shares expertise within and across organization
You will have an opportunity to understand the complete CRM Sales Cycle by collaborating within and outside the team and will need to directly interact with internal and external customers
Perform product design modeling implementation and testing
Work in accordance with agile development models Scrum Agile
Collaboarate with Product Management and UX Designers to translate customer requests into useful product functionality
EXPERIENCE
37 years of total experience
BEBTechMCAMTech degree in Computer Science or equivalent
Excellent software development skills in one or more of the following languages JavaJavaScript
Experience in Spring Boot NodeJS frameworks would be preferred
Has experience designing building and delivering Services in a Continuous Delivery environment
Has experience in building scalable UIs using AngularUI5
Has strong experience in agile methodologies SCRUM Kanban
Understands REST APIgRPC with strong working knowledge on REST API
Working knowledge of Kafka Elasticsearch AWS Kubernetes Mongo would be an added advantage
ABOUT THE TEAM
We in CX Retail Execution provide appealing products combining software configuration and customizing tools with a rich user experience integrating emerging trends such as the use of Social Media and mobile devices for interaction with consumers
SOF2020
WHAT YOU GET FROM US
Success is what you make it At SAP we help you make it your own A career at SAP can open many doors for you If youre searching for a company thats dedicated to your ideas and individual growth recognizes you for your unique contributions fills you with a strong sense of purpose and provides a fun flexible and inclusive work environment apply now
SAPS DIVERSITY COMMITMENT
To harness the power of innovation SAP invests in the development of its diverse employees We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical andor mental disabilities If you are in need of accommodation or special assistance to navigate our website or to complete your application please send an email with your request to Recruiting Operations Team Americas CareersNorthAmericasapcom or CareersLatinAmericasapcom APJ CareersAPJsapcom EMEA Careerssapcom
Successful candidates might be required to undergo a background verification with an external vendor
Additional Locations"
iOS Developer,"We are urgently looking for an iOS Developer who possesses a passion for pushing mobile technologies to the limits We need an iOS Developer with 35 years of experience in iOS Mobile application development The detail Job Description and desired profile for the proposed position are as under
Eligibility
Experience 35 years 
Education BE BTech CS MCA Degree
Job Location Delhi NCR
Job Ref code 1907iOS01
Industry ITComputers Software
Desired Profile
Must 34 years of experience as iOS Developer
Having knowledge of Configuration Management tools TFS SVN etc
Experience with iOS frameworks such as Core Data Core Animation etc
Expertise with iOS SDK UIKit Cocoa Touch WebKit etc
Design and build applications for the iOS platform
Proficient with ObjectiveC or Swift or React Native
Familiarity with RESTful APIs to connect iOS applications to backend services
Knowledge of other web technologies and UIUX standard
Should have developed 45 applications at least as per Apple standards minimum 23 currently on the App Store
Desirable Skills
Knowledge of PhoneGap
Job Type Contractual Initially for 1 year
Job Location Delhi IT Park Shastri Park
Joining Time Immediate or 15 to 20 days"
JavaScript Developer,"At Sincro we build local marketing technology for automotive dealers manufacturers and marketing associations We have 25 years of experience and more than 7000 customers in North America and internationally In April 2020 Sincro was acquired by Ansira an independent global marketing services and solutions company Together Ansira and Sincro are the leading providers of hyperlocal marketing services and technologies among automotive clients to build and maintain brand loyalty
Headquartered in Seattle WA with offices in Detroit Chicago and India our team is passionate about our products and the success of our customers
Knowledge Areas Essential skills
Strong knowledge of native JavaScript including ES5 ES6 and a strong understanding of browser compatibility implications
Good HTMLCSSAJAXJavaScript client side coding experience
Proficiency in one or more advanced JavaScript frameworks such as React Angular or Vue and open to learn and move other framework
Proficiency using GIT for source code management
Proficiency at using browser development tools within each major browser
Good understanding of asynchronous request handling and AJAX
Understanding of W3C WCAG web accessibility requirements is a plus
Understanding of SEO principals as it applies to frontend development is a plus
Understanding of page rendering concepts within a browser is a plus
Key Job Responsibilities
Responsible for endend feature development develop test release and monitor
Optimize applications for maximum speed and scalability
Build sustainable reusable code and libraries for future use
Ensure feasibility of UIUX designs
Analyse code requirements and risks
Collaborate with members of your own team and other teams to make sure endtoend requirements are met
Debugtroubleshoot issues with existing code
Work Experience
2 to 4 years in web technologies HTML CSS JavaScript
Full stack web development experience
Hands on experience in server side JavaScripting NodeJS
Experience with responsive design for desktopmobile
Experience working in a teamoriented collaborative environment
Educational Qualifications
BE BTech MTech MCA
Local Marketing Synchronized"
Django Developer,"Role Description
We are looking for a Python Django Web Developer with 1 years of experience to join our Engineering team and help us develop and maintain our internal products
Python Developer responsibilities include writing and testing code debugging programs and integrating applications with thirdparty web services To be successful in this role you should have experience using serverside logic and work well both individually and in a team
Ultimately youll build highly responsive and innovative web applications that align with our business needs
Skills Required
Design and implement a fullstack web application using Python Django framework
1 years of experience in building and deploying web applications using the Python Django framework
Experience in designing and using RESTful APIs
Basic understanding of frontend technologies such as JavaScript HTML5 and CSS3
Knowledge of React JS frontend is a plus
Understanding of fundamental design principles behind a scalable application
Understanding of databases SQL and nonrelational plus the Django ORM
Strong knowledge of Git version control
Experience deploying Python applications into production
Amazon Web Services AWS knowledge is a plus
Principal Responsibilities
Writing reusable testable and efficient code
Design and implementation of lowlatency highavailability and performance applications using Django framework in Python
Create and use the REST APIs for communicating with other apps
Assess and prioritize feature requests and work in Agile framework
Implementation of security and data protection algorithms
Integration of data storage solutions like databases keyvalue stores blob stores S3 etc
Improve the functionality of existing systems and applications
High commitment to work and taking ownership of deliverables
Help to research and influence our path forward with strategic technology initiatives
Job Type Fulltime
Salary 40000000 50000000 per year
Schedule
Day shift
Experience
work 1 year Preferred
Django 1 year Preferred
Python 1 year Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
Flutter Developer,"Roles and responsibilities 
Crossplatform mobile app developers who have developed mobile apps with a familiarity of IonicFlutter
Develop and Manage Mobile Application in Hybrid Android iOS Platform
Mobile app architecture planning
Mobile app design and optimization able to provide a solution to improve mobile app quality understand emerging technologies standards and best practices to bring mobile app product to the next level
Continuously discover evaluate and implement new technologies and frameworks to maximize development efficiency
Estimate timelines and deliver as per schedule
Solid knowledge of mobile app development practices along with mobile testing tools and techniques
Expertise in optimizing the app for performance
Experience using agile principles and methodologies
Deep understanding of the mobile landscape and behavior patterns is mandatory
Required Skills 
Experience using web services HTTP REST SOAP using JSON
Good knowledge of objectoriented design patterns and Multithreading concepts
Good knowledge of the SQLite database and the Google Play Services like Push Notifications
Strong mobile UI design multiscreen resolutions coding support and maintenance
Knowledge of HTML5 JavaScript and the thirdparty API like Facebook Twitter etc will be added advantage
Experience with thirdparty libraries and APIs
Proficient iOS and Android mobile app experience are a plus
Experience 
Minimum 3 years of hands on experience
Write clean manageable code and maintain proper documentation
Excellent command over Data Structures and Algorithms
Familiarity with continuous integration
Strong problem solving and analytical skills
Knowledge of benchmarking and optimization
Security mindedness in development practices
Collaborate with crossfunctional teams to define design and deliver new features
Ability to work independently in small teams
Responsible and capable of meeting tight deadlines
Job Type Fulltime
Experience
Hybrid Mobile Tech 1 year Preferred
Andriod or iOS 1 year Preferred
Job Type Fulltime
Salary 1257800 4475900 per month
Experience
software development 1 year Preferred
work 1 year Preferred
total work 1 year Preferred
javascript 1 year Preferred
Education
Bachelors Preferred
Work Remotely
Yes"
DevOps Engineer,"Job Description 
 Automated provisioning of infrastructure in AWSAzureOpenStack environments
 Should have experience in creation of CICD pipelines for projects delivers must be using tools like GIT Gerrit Jenkins CircleCI Azure Pipeline Gitlab
 Monitoring of overall infrastructure with solutions such as ELK Stack Splunk Nagios Zabbix Prometheus
 Deployment of application to various cloud environments
 Experience in automated infrastructure provisioning using Terraform Chef Ansible Puppet and Powershell DSC
 Experience in working with AWS and Azure platforms and Cloud Native automation tools such as AWS cloud formation and Azure Resource Manager
 Candidates should have experience in container orchestration using Docker and Kubernetes
 Should possess strong scripting experience in Shell Python Ruby and Powershell
 Should handle Web ServerApplication Server deployments and administration
 Should have Good Communication
 Should be Problemsolver and Creativity
Job Type Fulltime
Salary 49547600 164256400 per year
Experience
software development 3 years Preferred
total work 3 years Preferred
DevOps 3 years Preferred
Education
Bachelors Preferred
Location
Bengaluru Karnataka Preferred
Work Remotely
Temporarily due to COVID19"
Django Developer,"We are currently looking for a smart and selfmotivated MidLevel Python Django Developer with the ability to take on and overcome challenges in a dynamic and collaborative team environment
Note We looking for individuals who can do development and can trained students on Python Django
Job Description for Python Backend Developer
2 years of relevant experience in Python application Development in Core Python and Django
Understanding of fundamental design principles behind a scalable application
Deploy your changes to development and production servers frequently
Building reusable code and libraries for future use
Integration of userfacing elements developed by frontend developers with serverside logic
Implementation of security and data protection
Integration of data storage solutions
Deep knowledge in making the application scalable
Requirements
Expert in Python with knowledge of at least one Python web framework such as Django
Extensive development experience in Python including development of microservices using flaskDjango
Experience working in an eventdriven or eventsourced environment
Experience in containerization technologies such as Docker
Familiarity with some ORM Object Relational Mapper libraries
Able to integrate multiple data sources and databases into one system
Understanding of the threading concepts in Python and multiprocess architecture
Basic understanding of frontend technologies such as JavaScript HTML5 and CSS3
Understanding of accessibility and security compliance
Knowledge of user authentication and authorization between multiple systems servers and environments
Understanding of fundamental design principles behind a scalable application
Understanding of the differences between multiple delivery platforms such as mobile vs desktop and optimizing output to match the specific platform
Able to create database schemas that represent and support business processes
Strong unit test and debugging skills
Proficient understanding of code versioning tools such as Git
Job Type Fulltime
Salary Up to 4000000 per month
Schedule
Day shift
Experience
work 1 year Preferred
total work 1 year Preferred
Python 1 year Preferred
Education
Bachelors Preferred
Work Remotely
No"
Software Engineer,"Who we are
SPNS Service Provider Networking Systems is a multibillion dollar business that generates its revenue primarily from the service provider Edge Core optical markets SPNS organization in India is responsible for development of High End Routers like ASR9000 CRS NCS5500 NCS500 series and Optical Switches like NCS4000 and NCS2000 series Exciting career opportunities open for Experienced SoftwarePlatform Test Engineer in India
Role Expectations
Delivering outstanding quality SW to customers achieved through strong automated test suites and knowledge on deployment and solution offerings
Write Automation test plans which define the automation strategy and test cases for new features Solution Test System Test
Be part of a team which values open communication empowerment innovation and career development
Strong Software Test engineering methodology and process knowledge
Skills Required
Experience with automation and automated test tools Python is a must
Experience in test engineering concepts and methodologies including test planning test case design test execution and test automation
Good knowledge and testing skills in L2 and IPMPLS forwarding technologies
 IGP OSPF ISIS BGP L2 VPNs VPWS VPLS MPLS LDP TE FRR Segment Routing
Knowledge on Optical technologies and Layer1 protocols such as OTN SONET SDH is preferred
Good working knowledge on Python and Automation methodologies
Good working knowledge with traffic generators and analyzers eg Agilent Spirent IXIA JDSU etc
Education Experience
Typically requires MSBS in EECS combined with 4 8 years industry experience
WeAreCisco where each person is unique but we bring our talents to work as a team and make a difference powering an inclusive future for all
We embrace digital and help our customers implement change in their digital businesses Some may think were old 36 years strong and only about hardware but were also a software company And a security company We even invented an intuitive network that adapts predicts learns and protects No other company can do what we do you cant put us in a box
But Digital Transformation is an empty buzz phrase without a culture that allows for innovation creativity and yes even failure if you learn from it
Day to day we focus on the give and take We give our best give our egos a break and give of ourselves because giving back is built into our DNA We take accountability bold steps and take difference to heart Because without diversity of thought and a dedication to equality for all there is no moving forward
So you have colorful hair Dont care Tattoos Show off your ink Like polka dots Thats cool Pop culture geek Many of us are Passion for technology and world changing Be you with us"
iOS Developer,"Position Overview
We are looking for iOS Developers responsible for the design and development of high volume end user products aimed at a range of iOS devices Your primary focus will be development of iOS applications and shipping the projectmodule you own A commitment to collaborative problem solving high quality code and a passion for technology is essential
Responsibilities
Design and build applications for the iOS platform using Swift Rx Swift and ObjectiveC
Gradually take on more responsibility and have a bigger impact take on more challenging tasks mentor others lead a module manage a team
You own your modules endtoend We provide a sandbox to experiment and trust you to work through issues and deliver
Stay uptodate with technical trends Be a part of RSLs learning culture by giving Tech Talks
Skills
35 Years Experience
Development experience in ObjectiveC Swift or Rx Swift
Experience with iOS frameworks such as Core Data Core Animation etc
Understanding of Apples design principles and interface guidelines
Knowledge of the iOS ecosystem and the libraries available for common tasks
Selfmotivated eager to learn with strong logical reasoning skills
Passion for quality
Perks
Core handson development work on live projects
Great compensation packages and bonuses directly tied to your performance
Laid back culture no dress code Free daily catered lunch free medical and life insurance
Why Should You Join Us
Work Culture Working under friendly and Cool environment
No Politics We always try to keep away from all sorts of politics
Learn and Grow Opportunities Working will Senior Experts on live projects will help anybody to grow
Opportunities to Work On Technology of Startups Ideas from Scratch
Bangalore Indias IT Silicon Valley
Work from anywhere we really least care about the Work Location"
Database Administrator,rsm unique approach develops critical thinking ha built excellence math since 1997 recently featured atlantic magazine one player math revolution ranked one best school world john hopkins center talented youth rsm help child level build solid math foundation develop criticalthinking problemsolving skill nearly two decade rsm student consistently achieved remarkable score standardized test national international math competition although attaining top test score one benefit program rsm help student level become confident math develop deeper understanding subject russian school mathematics hiring full parttime office administrator san jose ca location school open 330 pm 830 pm weekday 900 600 pm weekend primary responsibility position provide exceptional customer service front desk coverage administrative support rsm san jose office school principal incumbent perform wide range administrative general office duty assist special project responsibilities provide exceptional customer service via phone person current prospective client create welcoming environment parent student adherence customer service standard respond client inquiry provide information school operation schedule meeting maintain record update database assist scheduling coordination rsm event parent meeting award ceremony etc assist office supply inventoryordering preparing expense report school principal office help special project assigned needed qualifications highly organized motivated ability multitask prioritize dynamic fast paced environment good written verbal communication skill professional phone presentation quick learning skill strong skill word excel minimum associate degree 12 year office experience rsm embrace diversity committed attracting qualified candidate also embrace value diversity inclusivity rsm equal opportunityaffirmative action employer cb
iOS Developer,"Introduction
As an Application Developer you will lead IBM into the future by translating system requirements into the design and development of customized systems in an agile environment The success of IBM is in your hands as you transform vital business needs into code and drive innovation Your work will power IBM and its clients globally collaborating and integrating code into enterprise systems You will have access to the latest education tools and technology and a limitless career path with the worlds technology leader Come to IBM and make a global impact
Your Role and Responsibilities
Your day in the role will include
Envision how people experience products and bring that vision to life in a way that feels inspired refined and magical
Take on complex tasks and transform them into intuitive accessible and easytouse designs for billions of customers around the world
Collaborate with researchers engineers and product managers throughout design process from creating research protocols personas scenarios information architecture and wireframes to building user interface prototypes
At each stage anticipate what our users need advocate for them and ensure that the final product surprises and delights them
You will come with
Min of 3 years of experience in IOS app development
You will use your expertise in application development to evaluate and select development methods processes standard methodologies and tools
How well help you grow
Youll have access to all the technical and management training courses to grow your expertise
Youll learn directly from guide developers in the field our team loves to mentor
You have the opportunity to work in many different areas to identify what really excites you
Required Technical and Professional Expertise
2 years experience developing software in ObjectiveC Java C C or C
2 years Object Oriented programming experience or equivalent education
Experience in iterative software development environments Agile Kanban
Experience with TestDriven Development Continuous Integration and other Agile practices
Good experience in using Apples XCode for software development
Experience in standard debugging techniques such as logging LLDB andor Instruments to localize and correct software defects
Understanding of the challenges related to mobile development including battery and radio usage as well as CPU and memory constraints
Understanding of common design patterns including ModelViewController
Hands on experience using smartphones andor tablets preferably iPhone andor iPad
Strong understanding of ARC as it relates to iOS Memory Management including the concepts of strong vs weak
Preferred Technical and Professional Expertise
Ability to designdevelopsupport newexisting apps and perform unit testing and integration testing
About Business Unit
IBM Services is a team of business strategy and technology consultants that design build and run foundational systems and services that is the backbone of the worlds economy IBM Services partners with the worlds leading companies in over 170 countries to build smarter business by reimagining and reinventing through technology with its outcomefocused methodologies industryleading portfolio and world class research and operations expertise leading to resultsdriven innovation and enduring excellence
Your Life IBM
What matters to you when youre looking for your next career challenge
Maybe you want to get involved in work that really changes the world What about somewhere with incredible and diverse career and development opportunities where you can truly discover your passion Are you looking for a culture of openness collaboration and trust where everyone has a voice What about all of these If so then IBM could be your next career challenge Join us not to do something better but to attempt things you never thought possible
Impact Inclusion Infinite Experiences Do your best work ever
About IBM
IBMs greatest invention is the IBMer We believe that progress is made through progressive thinking progressive leadership progressive policy and progressive action IBMers believe that the application of intelligence reason and science can improve business society and the human condition Restlessly reinventing since 1911 we are the largest technology and consulting employer in the world with more than 380000 IBMers serving clients in 170 countries
Location Statement
For additional information about location requirements please discuss with the recruiter following submission of your application
Being You IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer All qualified applicants will receive consideration for employment without regard to race color religion gender gender identity or expression sexual orientation national origin genetics pregnancy disability age veteran status or other characteristics IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status"
Database Administrator,job detail description position title database administrator report information technology product owner data reporting location farmington hill mi description alliance inspection management aim nation premier vehicle inspection company aim provides automotive industry leading company inspection technology solution aim employ 800 inspector throughout north america ha developed award winning technology solution continue revolutionize automotive industry aim quickly growing company seeking innovative motivated employee ii responsibility install configure support oracle postgres database business system environment rollout monitor application control upgrade monitor database space capacity estimate sizing growth requirement database performance tuning review tune complex sql statement maintain backup recovery procedure assume ownership database related problem pursue short longterm problem resolution root cause analysis collaborate application infrastructure team solve database level issue including availability stability database environment work vendor application support team gather information determine implement resolution proactively research identify database level patch upgrade provide 247 pager onsite support maintain standard operating procedure specifically focused stable database environment develop maintain shell script required database monitoring performance metric mentor plsql development team data management analyst iii qualification bachelor degree preferably computer sciencetechnology engineering equivalent relevant work experience excellent communication skill 35 year experience oracle administration 13 year working experience postgres aws environment working knowledge sql plsql basic knowledge data guard enterprise manager proficiency performance tuning database environment good unix shell scripting experience oracle ocp certification plus knowledge sql server plus iv physical requirement attendanceavailability regular consistent attendance availability v compensation salary commensurate experience vi classification position salariedexempt eligible overtime full time employee eligible participate aim benefit plan including medical dental 401k upon completion first 60 day employment 90 401k beginning first next month aim provides equal employment opportunity without regard applicant race sex pregnancy sexual orientation age physical mental disability medical condition religion veteran status applicant disability may entitled reasonable accommodation term american disability act certain state local law reasonable accommodation change way thing normally done ensure equal employment opportunity without imposing undue hardship aim please inform u need assistance completing form otherwise participate application process comply federal law alliance inspection management llc participates everify
Wordpress Developer,"Experience 25 years
Job Location AurangabadPune
Vacancies 02
Note Fresher Do Not Apply
Job Description
Looking for experienced developers who are passionate to work with an IT Software Development company
Basic Requirements
Having prior working experience on WordPress
Should be proficient verbally and written communication skills
Should be capable of writing an efficient code using best software development with good coding practices
Able to integrate data from various backend services and databases
Able to integrate with external application ERPCRM
Should be capable of working on Payment gateway integration on multiple platforms
Should have adequate knowledge of relational database systems and Object Oriented Programming
Hands on experience required upon web applications including Security and session management
Capable of self upgrading upon emerging new technologies and apply them into operations and activities
Able to deliver projects before deadlines
Able to work on multiple Frameworks such as Zend etc would be an added advantage
Responsibilities and Duties
Should be able to manage on handling Multiple Projects
Manage project independently
Manage clients
Able to handle the team
Deliver projects before deadlines
Required Experience Skills and Qualifications
 WordPress
 Pluginin development
 PHP
 HTMLHTML5
 JavascriptjQuery
 Bootstrap
 MySQL
Qualification
 UG BSc CSCSCIT BCA BCS BE BTech CSCSEIT
 MSc CSCSCIT MCA MCS ME MTech CSCSEIT"
Node js developer,"Overall experience 46 years3 years of experience in angular JS projects and Typescript Very strong HTML5 CSS JavaScript AJAX JSON skills solid handson background in AngularJS JQuery Bootstrap
Strong customer focus excellent problem solving and analytical skills
Excellent verbal and written communication skills
Ability to work in a rapidly changing environmentKnowledge of modern authorization mechanisms such as JSON Web Token Familiarity with modern frontend build pipelines and tools Ability to understand business requirements and translate them into technical requirements
A knack for benchmarking and optimization Familiarity with code versioning tools such as Git SVN and Mercurial
Required Immediate Joiner
Job Type Fulltime
Salary From 40000000 per year
Supplemental Pay
Yearly bonus
Experience
work 4 years Required
total work 5 years Required
Education
Bachelors Required
Work Remotely
No"
Node js developer,"Job Description
We Required a NodeJS Developer who has solid knowledge in PHP and drive them and made them submit all project on deadline
Roles and Responsibilities 
Designing Development Testing and Deploying Node JS applications
Integration of multiple data sources and databases into one system
Integration of third party API integration
User authentication and authorization between multiple systems servers and environments
Serve as an expert on applications and provide technical support
Collaborate with internal teams to produce software design and architecture
Maintain code quality and automation
Enhance existing systems by analyzing business objectives
Debugging and optimization of the code
Test and deploy application
Required Skills 
Excellent coding skill in Nodejs JavaScript ECMA Script or any other NodeJS framework
Knowledge of a Service Oriented Architecture
Understanding Experience of ObjectOriented Concepts is a plus
Proficient understanding of code versioning tools such as Git DevOps
Understanding fundamental design principles behind a scalable application
Should be adaptable and flexible enough to learn new technologies
Benefits
Friendly Environment
Flexible working hours
A place to gain best knowledge
Salary is no bar for right candidate
Job Type Fulltime
Schedule
Day shift
Experience
software development 1 year Preferred
work 1 year Preferred
total work 1 year Preferred
java 1 year Preferred
Education
Bachelors Preferred"
